sku,unit_cost,current_price,suggested_price,product_category,date,product_name,product_description,units_sold,expected_units_sold,optimal_units_sold,min_price,max_price,global_optimal_price,current_margin_percentage,suggested_margin_percentage,optimal_margin_percentage,current_net_margin,expected_net_margin_expected_volume,optimal_net_margin,current_revenue,expected_revenue_expected_volume,optimal_revenue
ELEC001,81.0,95.15,98.42066722259658,Electronics,2024-12-18T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",99.0,84.0,84.0,90.0,110.0,98.42066721138626,0.17469135802469143,0.21506996571106884,0.21506996557266986,1400.8500000000006,1463.3360466981126,1463.3360457564459,9419.85,8267.336046698112,8267.336045756445
ELEC001,81.0,109.93,98.42066722259658,Electronics,2024-12-18T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",33.0,84.0,84.0,90.0,110.0,98.42066721138626,0.3571604938271606,0.21506996571106884,0.21506996557266986,954.6900000000003,1463.3360466981126,1463.3360457564459,3627.69,8267.336046698112,8267.336045756445
ELEC001,81.0,116.34,98.42066722259658,Electronics,2024-12-18T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",16.0,84.0,84.0,90.0,110.0,98.42066721138626,0.43629629629629635,0.21506996571106884,0.21506996557266986,565.44,1463.3360466981126,1463.3360457564459,1861.44,8267.336046698112,8267.336045756445
ELEC002,290.0,355.02,356.33193511078946,Electronics,2024-12-18T00:00:00.000000,Smartphone,"Cutting-edge smartphone featuring a 6.5-inch OLED display, ultra-fast processor, and 128GB of storage for all your apps and media.",222.0,218.0,218.0,350.0,420.0,356.3319350204882,0.22420689655172407,0.2287308107268602,0.22873081041547647,14434.439999999995,14460.361854152103,14460.361834466423,78814.44,77680.3618541521,77680.36183446643
ELEC002,290.0,436.21,356.33193511078946,Electronics,2024-12-18T00:00:00.000000,Smartphone,"Cutting-edge smartphone featuring a 6.5-inch OLED display, ultra-fast processor, and 128GB of storage for all your apps and media.",10.0,218.0,218.0,350.0,420.0,356.3319350204882,0.5041724137931034,0.2287308107268602,0.22873081041547647,1462.1,14460.361854152103,14460.361834466423,4362.099999999999,77680.3618541521,77680.36183446643
ELEC002,290.0,440.78,356.33193511078946,Electronics,2024-12-18T00:00:00.000000,Smartphone,"Cutting-edge smartphone featuring a 6.5-inch OLED display, ultra-fast processor, and 128GB of storage for all your apps and media.",7.0,218.0,218.0,350.0,420.0,356.3319350204882,0.5199310344827586,0.2287308107268602,0.22873081041547647,1055.4599999999998,14460.361854152103,14460.361834466423,3085.46,77680.3618541521,77680.36183446643
ELEC003,90.0,164.41,130.28487569212874,Electronics,2024-12-18T00:00:00.000000,Smartwatch,"Stylish fitness smartwatch with built-in heart rate monitor, GPS tracking, sleep analysis, and water-resistant design.",9.0,93.0,93.0,110.0,150.0,130.28487713498137,0.8267777777777777,0.4476097299125415,0.44760974594423747,669.6899999999999,3746.4934393679723,3746.4935735532677,1479.69,12116.493439367972,12116.493573553267
HOME001,38.12,47.95,49.99999217289893,Home & Kitchen,2024-12-18T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",73.0,69.0,57.0,41.0,50.0,54.064493901944566,0.2578698845750264,0.31164722384309895,0.418271088718378,717.5900000000004,819.7194599300262,908.8361524108404,3500.3500000000004,3449.999459930026,3081.67615241084
HOME001,38.12,52.77,49.99999217289893,Home & Kitchen,2024-12-18T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",62.0,69.0,57.0,41.0,50.0,54.064493901944566,0.38431269674711455,0.31164722384309895,0.418271088718378,908.3000000000004,819.7194599300262,908.8361524108404,3271.7400000000002,3449.999459930026,3081.67615241084
HOME002,55.0,74.03,83.20451646603145,Home & Kitchen,2024-12-18T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",94.0,78.0,78.0,65.4,115.0,83.2045155418969,0.34600000000000003,0.5128093902914809,0.5128093734890344,1788.8200000000002,2199.9522843504533,2199.9522122679577,6958.82,6489.952284350453,6489.952212267958
HOME002,55.0,74.98,83.20451646603145,Home & Kitchen,2024-12-18T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",93.0,78.0,78.0,65.4,115.0,83.2045155418969,0.36327272727272736,0.5128093902914809,0.5128093734890344,1858.1400000000003,2199.9522843504533,2199.9522122679577,6973.14,6489.952284350453,6489.952212267958
HOME002,55.0,100.59,83.20451646603145,Home & Kitchen,2024-12-18T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",18.0,78.0,78.0,65.4,115.0,83.2045155418969,0.8289090909090909,0.5128093902914809,0.5128093734890344,820.6200000000001,2199.9522843504533,2199.9522122679577,1810.6200000000001,6489.952284350453,6489.952212267958
HOME002,55.0,100.63,83.20451646603145,Home & Kitchen,2024-12-18T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",18.0,78.0,78.0,65.4,115.0,83.2045155418969,0.8296363636363635,0.5128093902914809,0.5128093734890344,821.3399999999999,2199.9522843504533,2199.9522122679577,1811.34,6489.952284350453,6489.952212267958
HOME002,55.0,107.02,83.20451646603145,Home & Kitchen,2024-12-18T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",7.0,78.0,78.0,65.4,115.0,83.2045155418969,0.9458181818181818,0.5128093902914809,0.5128093734890344,364.14,2199.9522843504533,2199.9522122679577,749.14,6489.952284350453,6489.952212267958
HOME002,55.0,109.44,83.20451646603145,Home & Kitchen,2024-12-18T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",5.0,78.0,78.0,65.4,115.0,83.2045155418969,0.9898181818181818,0.5128093902914809,0.5128093734890344,272.2,2199.9522843504533,2199.9522122679577,547.2,6489.952284350453,6489.952212267958
HOME003,52.0,53.16,70.60789976734004,Home & Kitchen,2024-12-18T00:00:00.000000,Cookware Set,"Comprehensive 10-piece non-stick cookware set with ergonomic handles and even heat distribution, suitable for all stovetops.",59.0,41.0,41.0,52.0,100.0,70.60790049081895,0.022307692307692244,0.35784422629500084,0.3578442402080567,68.4399999999998,762.9238904609418,762.9239201235769,3136.4399999999996,2894.923890460942,2894.923920123577
HOME003,52.0,82.54,70.60789976734004,Home & Kitchen,2024-12-18T00:00:00.000000,Cookware Set,"Comprehensive 10-piece non-stick cookware set with ergonomic handles and even heat distribution, suitable for all stovetops.",13.0,41.0,41.0,52.0,100.0,70.60790049081895,0.5873076923076924,0.35784422629500084,0.3578442402080567,397.0200000000001,762.9238904609418,762.9239201235769,1073.02,2894.923890460942,2894.923920123577
SPORT001,18.0,21.75,25.436578035035986,Sports & Outdoors,2024-12-18T00:00:00.000000,Yoga Mat,"Eco-friendly, high-density yoga mat with anti-slip surface, optimal cushioning, and a carry strap for easy transport.",176.0,142.0,142.0,24.0,35.0,25.43657992489905,0.20833333333333334,0.4131432241686659,0.41314332916105834,660.0,1055.99408097511,1055.994349335665,3828.0,3611.99408097511,3611.994349335665
SPORT002,36.2,63.58,59.54019941630957,Sports & Outdoors,2024-12-18T00:00:00.000000,Dumbbell Set,Versatile adjustable dumbbell set with ergonomic grips and multiple weight options for effective strength training at home.,50.0,61.0,61.0,45.0,86.0,59.540199862641444,0.7563535911602208,0.6447568899533029,0.6447569022829127,1368.9999999999998,1423.7521643948835,1423.7521916211278,3179.0,3631.9521643948838,3631.952191621128
SPORT002,36.2,82.37,59.54019941630957,Sports & Outdoors,2024-12-18T00:00:00.000000,Dumbbell Set,Versatile adjustable dumbbell set with ergonomic grips and multiple weight options for effective strength training at home.,8.0,61.0,61.0,45.0,86.0,59.540199862641444,1.275414364640884,0.6447568899533029,0.6447569022829127,369.36,1423.7521643948835,1423.7521916211278,658.96,3631.9521643948838,3631.952191621128
SPORT003,69.0,100.83,93.52136660930893,Sports & Outdoors,2024-12-18T00:00:00.000000,Camping Tent,"Compact waterproof 2-person tent with quick setup, breathable mesh panels, and durable weather-resistant materials.",18.0,27.0,27.0,77.0,123.0,93.52136971626526,0.4613043478260869,0.3553821247725931,0.3553821698009457,572.9399999999999,662.0768984513411,662.0769823391619,1814.94,2525.076898451341,2525.076982339162
SPORT003,69.0,108.21,93.52136660930893,Sports & Outdoors,2024-12-18T00:00:00.000000,Camping Tent,"Compact waterproof 2-person tent with quick setup, breathable mesh panels, and durable weather-resistant materials.",10.0,27.0,27.0,77.0,123.0,93.52136971626526,0.5682608695652173,0.3553821247725931,0.3553821698009457,392.0999999999999,662.0768984513411,662.0769823391619,1082.1,2525.076898451341,2525.076982339162
SPORT003,69.0,119.35,93.52136660930893,Sports & Outdoors,2024-12-18T00:00:00.000000,Camping Tent,"Compact waterproof 2-person tent with quick setup, breathable mesh panels, and durable weather-resistant materials.",3.0,27.0,27.0,77.0,123.0,93.52136971626526,0.7297101449275362,0.3553821247725931,0.3553821698009457,151.04999999999998,662.0768984513411,662.0769823391619,358.04999999999995,2525.076898451341,2525.076982339162
SPORT003,69.0,124.99,93.52136660930893,Sports & Outdoors,2024-12-18T00:00:00.000000,Camping Tent,"Compact waterproof 2-person tent with quick setup, breathable mesh panels, and durable weather-resistant materials.",2.0,27.0,27.0,77.0,123.0,93.52136971626526,0.8114492753623188,0.3553821247725931,0.3553821698009457,111.97999999999999,662.0768984513411,662.0769823391619,249.98,2525.076898451341,2525.076982339162
APP001,19.0,44.75,39.43162842039286,Apparel,2024-12-19T00:00:00.000000,Denim Jeans,"Classic-fit denim jeans crafted from a stretchable cotton blend, offering comfort, durability, and timeless style.",93.0,129.0,129.0,35.0,70.0,39.43162594582655,1.355263157894737,1.0753488642312032,1.0753487339908712,2394.75,2635.680066230679,2635.6797470116253,4161.75,5086.68006623068,5086.679747011625
APP002,51.0,74.77,75.67936903803569,Apparel,2024-12-19T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",66.0,64.0,64.0,55.5,100.0,75.67936887750595,0.46607843137254895,0.48390919682422917,0.48390919367658725,1568.8199999999997,1579.479618434284,1579.4796081603808,4934.82,4843.479618434284,4843.479608160381
APP002,51.0,75.65,75.67936903803569,Apparel,2024-12-19T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",64.0,64.0,64.0,55.5,100.0,75.67936887750595,0.48333333333333345,0.48390919682422917,0.48390919367658725,1577.6000000000004,1579.479618434284,1579.4796081603808,4841.6,4843.479618434284,4843.479608160381
APP002,51.0,77.56,75.67936903803569,Apparel,2024-12-19T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",59.0,64.0,64.0,55.5,100.0,75.67936887750595,0.5207843137254903,0.48390919682422917,0.48390919367658725,1567.0400000000002,1579.479618434284,1579.4796081603808,4576.04,4843.479618434284,4843.479608160381
APP002,51.0,95.73,75.67936903803569,Apparel,2024-12-19T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",16.0,64.0,64.0,55.5,100.0,75.67936887750595,0.8770588235294119,0.48390919682422917,0.48390919367658725,715.6800000000001,1579.479618434284,1579.4796081603808,1531.68,4843.479618434284,4843.479608160381
APP003,42.0,79.91,61.91175684712575,Apparel,2024-12-19T00:00:00.000000,Running Shoes,"Ultra-lightweight running shoes with cushioned soles, breathable mesh upper, and shock-absorbing design for peak performance.",33.0,154.0,154.0,49.99,90.0,61.91175577737907,0.9026190476190475,0.4740894487410893,0.47408942327093023,1251.03,3066.410554457366,3066.410389716377,2637.0299999999997,9534.410554457365,9534.410389716377
BEAU001,8.1,9.31,10.686551185907641,Beauty & Health,2024-12-19T00:00:00.000000,Facial Cleanser,"Gentle daily foaming cleanser enriched with aloe vera and vitamin E, designed to remove impurities without drying the skin.",181.0,133.0,133.0,9.0,14.0,10.68655015061057,0.14938271604938283,0.319327306902178,0.31932717908772473,219.01000000000016,344.0113077257163,344.01117003120584,1685.1100000000001,1421.3113077257162,1421.3111700312058
BEAU001,8.1,10.45,10.686551185907641,Beauty & Health,2024-12-19T00:00:00.000000,Facial Cleanser,"Gentle daily foaming cleanser enriched with aloe vera and vitamin E, designed to remove impurities without drying the skin.",145.0,133.0,133.0,9.0,14.0,10.68655015061057,0.2901234567901234,0.319327306902178,0.31932717908772473,340.74999999999994,344.0113077257163,344.01117003120584,1515.25,1421.3113077257162,1421.3111700312058
BEAU001,8.1,11.75,10.686551185907641,Beauty & Health,2024-12-19T00:00:00.000000,Facial Cleanser,"Gentle daily foaming cleanser enriched with aloe vera and vitamin E, designed to remove impurities without drying the skin.",74.0,133.0,133.0,9.0,14.0,10.68655015061057,0.45061728395061734,0.319327306902178,0.31932717908772473,270.1,344.0113077257163,344.01117003120584,869.5,1421.3113077257162,1421.3111700312058
BEAU002,12.0,29.19,25.842562469587794,Beauty & Health,2024-12-19T00:00:00.000000,Hair Dryer,"Professional-grade ionic hair dryer with multiple heat and speed settings, cool shot feature, and diffuser for salon-quality results.",38.0,56.0,56.0,23.45,37.0,25.842562633676025,1.4325,1.1535468724656495,1.1535468861396687,653.22,775.1834982969165,775.1835074858574,1109.22,1447.1834982969165,1447.1835074858573
BEAU002,12.0,29.86,25.842562469587794,Beauty & Health,2024-12-19T00:00:00.000000,Hair Dryer,"Professional-grade ionic hair dryer with multiple heat and speed settings, cool shot feature, and diffuser for salon-quality results.",34.0,56.0,56.0,23.45,37.0,25.842562633676025,1.4883333333333333,1.1535468724656495,1.1535468861396687,607.24,775.1834982969165,775.1835074858574,1015.24,1447.1834982969165,1447.1835074858573
BEAU003,27.5,45.17,40.88652928974441,Beauty & Health,2024-12-19T00:00:00.000000,Electric Toothbrush,"Rechargeable electric toothbrush with smart timer, 3 brushing modes, and long-lasting battery for superior oral hygiene.",50.0,84.0,84.0,33.2,59.0,40.8865292561377,0.6425454545454546,0.48678288326343305,0.4867828820413709,883.5000000000001,1124.4684603385303,1124.4684575155668,2258.5,3434.4684603385303,3434.4684575155666
ELEC001,81.0,82.31,98.42066722259658,Electronics,2024-12-19T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",137.0,84.0,84.0,90.0,110.0,98.42066721138626,0.01617283950617287,0.21506996571106884,0.21506996557266986,179.4700000000003,1463.3360466981126,1463.3360457564459,11276.470000000001,8267.336046698112,8267.336045756445
ELEC001,81.0,88.5,98.42066722259658,Electronics,2024-12-19T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",123.0,84.0,84.0,90.0,110.0,98.42066721138626,0.09259259259259259,0.21506996571106884,0.21506996557266986,922.5,1463.3360466981126,1463.3360457564459,10885.5,8267.336046698112,8267.336045756445
ELEC001,81.0,118.27,98.42066722259658,Electronics,2024-12-19T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",13.0,84.0,84.0,90.0,110.0,98.42066721138626,0.4601234567901234,0.21506996571106884,0.21506996557266986,484.50999999999993,1463.3360466981126,1463.3360457564459,1537.51,8267.336046698112,8267.336045756445
ELEC002,290.0,308.43,356.33193511078946,Electronics,2024-12-19T00:00:00.000000,Smartphone,"Cutting-edge smartphone featuring a 6.5-inch OLED display, ultra-fast processor, and 128GB of storage for all your apps and media.",292.0,218.0,218.0,350.0,420.0,356.3319350204882,0.06355172413793106,0.2287308107268602,0.22873081041547647,5381.560000000002,14460.361854152103,14460.361834466423,90061.56,77680.3618541521,77680.36183446643
ELEC002,290.0,326.57,356.33193511078946,Electronics,2024-12-19T00:00:00.000000,Smartphone,"Cutting-edge smartphone featuring a 6.5-inch OLED display, ultra-fast processor, and 128GB of storage for all your apps and media.",279.0,218.0,218.0,350.0,420.0,356.3319350204882,0.12610344827586203,0.2287308107268602,0.22873081041547647,10203.029999999999,14460.361854152103,14460.361834466423,91113.03,77680.3618541521,77680.36183446643
ELEC002,290.0,401.22,356.33193511078946,Electronics,2024-12-19T00:00:00.000000,Smartphone,"Cutting-edge smartphone featuring a 6.5-inch OLED display, ultra-fast processor, and 128GB of storage for all your apps and media.",55.0,218.0,218.0,350.0,420.0,356.3319350204882,0.3835172413793104,0.2287308107268602,0.22873081041547647,6117.100000000001,14460.361854152103,14460.361834466423,22067.100000000002,77680.3618541521,77680.36183446643
ELEC003,90.0,135.67,130.28487569212874,Electronics,2024-12-19T00:00:00.000000,Smartwatch,"Stylish fitness smartwatch with built-in heart rate monitor, GPS tracking, sleep analysis, and water-resistant design.",79.0,93.0,93.0,110.0,150.0,130.28487713498137,0.5074444444444443,0.4476097299125415,0.44760974594423747,3607.929999999999,3746.4934393679723,3746.4935735532677,10717.929999999998,12116.493439367972,12116.493573553267
HOME001,38.12,51.45,49.99999217289893,Home & Kitchen,2024-12-19T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",65.0,69.0,57.0,41.0,50.0,54.064493901944566,0.3496852046169991,0.31164722384309895,0.418271088718378,866.4500000000004,819.7194599300262,908.8361524108404,3344.25,3449.999459930026,3081.67615241084
HOME001,38.12,56.08,49.99999217289893,Home & Kitchen,2024-12-19T00:00:00.000000,Blender,"High-powered blender with stainless steel blades, multiple speed settings, and a durable glass jar for smoothies, soups, and more.",49.0,69.0,57.0,41.0,50.0,54.064493901944566,0.4711437565582372,0.31164722384309895,0.418271088718378,880.0400000000001,819.7194599300262,908.8361524108404,2747.92,3449.999459930026,3081.67615241084
HOME002,55.0,95.97,83.20451646603145,Home & Kitchen,2024-12-19T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",31.0,78.0,78.0,65.4,115.0,83.2045155418969,0.7449090909090909,0.5128093902914809,0.5128093734890344,1270.07,2199.9522843504533,2199.9522122679577,2975.07,6489.952284350453,6489.952212267958
HOME002,55.0,99.82,83.20451646603145,Home & Kitchen,2024-12-19T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",20.0,78.0,78.0,65.4,115.0,83.2045155418969,0.8149090909090908,0.5128093902914809,0.5128093734890344,896.3999999999999,2199.9522843504533,2199.9522122679577,1996.3999999999999,6489.952284350453,6489.952212267958
SPORT001,18.0,31.16,25.436578035035986,Sports & Outdoors,2024-12-19T00:00:00.000000,Yoga Mat,"Eco-friendly, high-density yoga mat with anti-slip surface, optimal cushioning, and a carry strap for easy transport.",16.0,142.0,142.0,24.0,35.0,25.43657992489905,0.7311111111111112,0.4131432241686659,0.41314332916105834,210.56,1055.99408097511,1055.994349335665,498.56,3611.99408097511,3611.994349335665
SPORT001,18.0,33.11,25.436578035035986,Sports & Outdoors,2024-12-19T00:00:00.000000,Yoga Mat,"Eco-friendly, high-density yoga mat with anti-slip surface, optimal cushioning, and a carry strap for easy transport.",5.0,142.0,142.0,24.0,35.0,25.43657992489905,0.8394444444444444,0.4131432241686659,0.41314332916105834,75.55,1055.99408097511,1055.994349335665,165.55,3611.99408097511,3611.994349335665
SPORT001,18.0,34.37,25.436578035035986,Sports & Outdoors,2024-12-19T00:00:00.000000,Yoga Mat,"Eco-friendly, high-density yoga mat with anti-slip surface, optimal cushioning, and a carry strap for easy transport.",2.0,142.0,142.0,24.0,35.0,25.43657992489905,0.9094444444444443,0.4131432241686659,0.41314332916105834,32.739999999999995,1055.99408097511,1055.994349335665,68.74,3611.99408097511,3611.994349335665
SPORT002,36.2,59.66,59.54019941630957,Sports & Outdoors,2024-12-19T00:00:00.000000,Dumbbell Set,Versatile adjustable dumbbell set with ergonomic grips and multiple weight options for effective strength training at home.,61.0,61.0,61.0,45.0,86.0,59.540199862641444,0.6480662983425413,0.6447568899533029,0.6447569022829127,1431.0599999999997,1423.7521643948835,1423.7521916211278,3639.2599999999998,3631.9521643948838,3631.952191621128
SPORT002,36.2,80.4,59.54019941630957,Sports & Outdoors,2024-12-19T00:00:00.000000,Dumbbell Set,Versatile adjustable dumbbell set with ergonomic grips and multiple weight options for effective strength training at home.,10.0,61.0,61.0,45.0,86.0,59.540199862641444,1.2209944751381214,0.6447568899533029,0.6447569022829127,442.0,1423.7521643948835,1423.7521916211278,804.0,3631.9521643948838,3631.952191621128
SPORT002,36.2,88.17,59.54019941630957,Sports & Outdoors,2024-12-19T00:00:00.000000,Dumbbell Set,Versatile adjustable dumbbell set with ergonomic grips and multiple weight options for effective strength training at home.,4.0,61.0,61.0,45.0,86.0,59.540199862641444,1.435635359116022,0.6447568899533029,0.6447569022829127,207.88,1423.7521643948835,1423.7521916211278,352.68,3631.9521643948838,3631.952191621128
APP001,19.0,28.0,39.43162842039286,Apparel,2024-12-20T00:00:00.000000,Denim Jeans,"Classic-fit denim jeans crafted from a stretchable cotton blend, offering comfort, durability, and timeless style.",179.0,129.0,129.0,35.0,70.0,39.43162594582655,0.47368421052631576,1.0753488642312032,1.0753487339908712,1611.0,2635.680066230679,2635.6797470116253,5012.0,5086.68006623068,5086.679747011625
APP002,51.0,80.51,75.67936903803569,Apparel,2024-12-20T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",51.0,64.0,64.0,55.5,100.0,75.67936887750595,0.5786274509803923,0.48390919682422917,0.48390919367658725,1505.0100000000002,1579.479618434284,1579.4796081603808,4106.01,4843.479618434284,4843.479608160381
APP002,51.0,93.74,75.67936903803569,Apparel,2024-12-20T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",19.0,64.0,64.0,55.5,100.0,75.67936887750595,0.8380392156862744,0.48390919682422917,0.48390919367658725,812.06,1579.479618434284,1579.4796081603808,1781.06,4843.479618434284,4843.479608160381
APP003,42.0,64.67,61.91175684712575,Apparel,2024-12-20T00:00:00.000000,Running Shoes,"Ultra-lightweight running shoes with cushioned soles, breathable mesh upper, and shock-absorbing design for peak performance.",132.0,154.0,154.0,49.99,90.0,61.91175577737907,0.5397619047619048,0.4740894487410893,0.47408942327093023,2992.44,3066.410554457366,3066.410389716377,8536.44,9534.410554457365,9534.410389716377
APP003,42.0,67.16,61.91175684712575,Apparel,2024-12-20T00:00:00.000000,Running Shoes,"Ultra-lightweight running shoes with cushioned soles, breathable mesh upper, and shock-absorbing design for peak performance.",112.0,154.0,154.0,49.99,90.0,61.91175577737907,0.5990476190476189,0.4740894487410893,0.47408942327093023,2817.9199999999996,3066.410554457366,3066.410389716377,7521.92,9534.410554457365,9534.410389716377
BEAU001,8.1,10.41,10.686551185907641,Beauty & Health,2024-12-20T00:00:00.000000,Facial Cleanser,"Gentle daily foaming cleanser enriched with aloe vera and vitamin E, designed to remove impurities without drying the skin.",146.0,133.0,133.0,9.0,14.0,10.68655015061057,0.28518518518518526,0.319327306902178,0.31932717908772473,337.26000000000005,344.0113077257163,344.01117003120584,1519.8600000000001,1421.3113077257162,1421.3111700312058
BEAU002,12.0,29.75,25.842562469587794,Beauty & Health,2024-12-20T00:00:00.000000,Hair Dryer,"Professional-grade ionic hair dryer with multiple heat and speed settings, cool shot feature, and diffuser for salon-quality results.",34.0,56.0,56.0,23.45,37.0,25.842562633676025,1.4791666666666667,1.1535468724656495,1.1535468861396687,603.5,775.1834982969165,775.1835074858574,1011.5,1447.1834982969165,1447.1835074858573
BEAU002,12.0,36.36,25.842562469587794,Beauty & Health,2024-12-20T00:00:00.000000,Hair Dryer,"Professional-grade ionic hair dryer with multiple heat and speed settings, cool shot feature, and diffuser for salon-quality results.",5.0,56.0,56.0,23.45,37.0,25.842562633676025,2.03,1.1535468724656495,1.1535468861396687,121.8,775.1834982969165,775.1835074858574,181.8,1447.1834982969165,1447.1835074858573
BEAU002,12.0,39.0,25.842562469587794,Beauty & Health,2024-12-20T00:00:00.000000,Hair Dryer,"Professional-grade ionic hair dryer with multiple heat and speed settings, cool shot feature, and diffuser for salon-quality results.",2.0,56.0,56.0,23.45,37.0,25.842562633676025,2.25,1.1535468724656495,1.1535468861396687,54.0,775.1834982969165,775.1835074858574,78.0,1447.1834982969165,1447.1835074858573
BEAU003,27.5,34.5,40.88652928974441,Beauty & Health,2024-12-20T00:00:00.000000,Electric Toothbrush,"Rechargeable electric toothbrush with smart timer, 3 brushing modes, and long-lasting battery for superior oral hygiene.",105.0,84.0,84.0,33.2,59.0,40.8865292561377,0.2545454545454545,0.48678288326343305,0.4867828820413709,735.0,1124.4684603385303,1124.4684575155668,3622.5,3434.4684603385303,3434.4684575155666
BEAU003,27.5,38.94,40.88652928974441,Beauty & Health,2024-12-20T00:00:00.000000,Electric Toothbrush,"Rechargeable electric toothbrush with smart timer, 3 brushing modes, and long-lasting battery for superior oral hygiene.",94.0,84.0,84.0,33.2,59.0,40.8865292561377,0.4159999999999999,0.48678288326343305,0.4867828820413709,1075.3599999999997,1124.4684603385303,1124.4684575155668,3660.3599999999997,3434.4684603385303,3434.4684575155666
BEAU003,27.5,49.09,40.88652928974441,Beauty & Health,2024-12-20T00:00:00.000000,Electric Toothbrush,"Rechargeable electric toothbrush with smart timer, 3 brushing modes, and long-lasting battery for superior oral hygiene.",22.0,84.0,84.0,33.2,59.0,40.8865292561377,0.7850909090909092,0.48678288326343305,0.4867828820413709,474.9800000000001,1124.4684603385303,1124.4684575155668,1079.98,3434.4684603385303,3434.4684575155666
BEAU003,27.5,59.19,40.88652928974441,Beauty & Health,2024-12-20T00:00:00.000000,Electric Toothbrush,"Rechargeable electric toothbrush with smart timer, 3 brushing modes, and long-lasting battery for superior oral hygiene.",1.0,84.0,84.0,33.2,59.0,40.8865292561377,1.1523636363636363,0.48678288326343305,0.4867828820413709,31.689999999999998,1124.4684603385303,1124.4684575155668,59.19,3434.4684603385303,3434.4684575155666
ELEC001,81.0,99.69,98.42066722259658,Electronics,2024-12-20T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",78.0,84.0,84.0,90.0,110.0,98.42066721138626,0.23074074074074072,0.21506996571106884,0.21506996557266986,1457.8199999999997,1463.3360466981126,1463.3360457564459,7775.82,8267.336046698112,8267.336045756445
ELEC001,81.0,107.21,98.42066722259658,Electronics,2024-12-20T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",43.0,84.0,84.0,90.0,110.0,98.42066721138626,0.32358024691358017,0.21506996571106884,0.21506996557266986,1127.0299999999997,1463.3360466981126,1463.3360457564459,4610.03,8267.336046698112,8267.336045756445
ELEC001,81.0,114.34,98.42066722259658,Electronics,2024-12-20T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",21.0,84.0,84.0,90.0,110.0,98.42066721138626,0.411604938271605,0.21506996571106884,0.21506996557266986,700.1400000000001,1463.3360466981126,1463.3360457564459,2401.14,8267.336046698112,8267.336045756445
